PhoneNumber,Name,City,State,Carrier,Type,SpamScore
+917954262638,Ajay Bisht,Raipur,Chhattisgarh,BSNL,Mobile,0
+917414737118,Swati Shetty,Amritsar,Punjab,Jio,Mobile,0
+916022603933,Roshan Rajput,Coimbatore,Tamil Nadu,BSNL,Mobile,0
+916385959582,Jayesh Bose,Amritsar,Punjab,Vodafone Idea,Mobile,0
+918226920435,Vishal Verma,Hubli,Karnataka,Vodafone Idea,Mobile,0
+919694166840,Pankaj Saikia,Lucknow,Uttar Pradesh,Jio,Mobile,0
+918891478293,Meera Shukla,Ahmedabad,Gujarat,Jio,Mobile,0
+919617400106,Harpreet Arora,Salem,Tamil Nadu,Airtel,Mobile,0
+919742952516,Mohit Rao,Jodhpur,Rajasthan,Airtel,Mobile,0
+917952955001,Varun Bora,Thane,Maharashtra,Airtel,Mobile,0
+917471119470,Karun Parmar,Vadodara,Gujarat,Jio,Mobile,0
+919211155454,Kiran Jadhav,Surat,Gujarat,BSNL,Mobile,0
+919992413765,Divya Rathore,Kolkata,West Bengal,Vodafone Idea,Mobile,0
+917959100282,Ishaan Khare,Shimla,Himachal Pradesh,Airtel,Mobile,0
+918623009844,Sai Sethi,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+918717012768,Meera Gogoi,Ahmedabad,Gujarat,Airtel,Mobile,0
+916111785330,Ravi Khare,Surat,Gujarat,BSNL,Mobile,0
+918833567594,Kunal Saxena,Visakhapatnam,Andhra Pradesh,BSNL,Mobile,0
+917679119033,Arnav Shah,Udaipur,Rajasthan,Vodafone Idea,Mobile,0
+916079659323,Uma Naidu,Faridabad,Haryana,Airtel,Mobile,0
+918034109690,Aanya Menon,Thiruvananthapuram,Kerala,BSNL,Mobile,0
+918725555025,Aarohi Garg,Bhubaneswar,Odisha,Vodafone Idea,Mobile,0
+917770054641,Kiran Bhat,Noida,Uttar Pradesh,Airtel,Mobile,0
+917237082486,Rudra Bajaj,Chennai,Tamil Nadu,Jio,Mobile,0
+918239405881,Deepa Chatterjee,Gurugram,Haryana,Jio,Mobile,0
+917822181779,Kiran Patil,Hyderabad,Telangana,BSNL,Mobile,0
+919090712270,Savita Dhawan,Pune,Maharashtra,Airtel,Mobile,0
+916076181223,Sumit Menon,Shimla,Himachal Pradesh,Airtel,Mobile,0
+919236718159,Harpreet Raina,Bhopal,Madhya Pradesh,Jio,Mobile,0
+919199989140,Arjun Mathur,Hubli,Karnataka,Jio,Mobile,0
+917153074437,Swapna Kaul,Delhi,Delhi,Vodafone Idea,Mobile,0
+919190632115,Rahul Deshmukh,Amritsar,Punjab,BSNL,Mobile,0
+919979051890,Ritu Banerjee,Ranchi,Jharkhand,Airtel,Mobile,0
+917218999263,Reema Bose,Aurangabad,Maharashtra,Jio,Mobile,0
+917856430802,Myra Thakur,Faridabad,Haryana,BSNL,Mobile,0
+917382024004,Vinod Modi,Dehradun,Uttarakhand,Vodafone Idea,Mobile,0
+918429037759,Rudra Shekhawat,Ahmedabad,Gujarat,Airtel,Mobile,0
+918378293857,Ajay Chakraborty,Gurugram,Haryana,Airtel,Mobile,0
+917912245810,Vineet Dutta,Chandigarh,Punjab,Vodafone Idea,Mobile,0
+919271085207,Amit Bhat,Salem,Tamil Nadu,Airtel,Mobile,0
+918413228522,Deepak Shinde,Visakhapatnam,Andhra Pradesh,Jio,Mobile,0
+919461816812,Amita Biswas,Salem,Tamil Nadu,Jio,Mobile,0
+916117156820,Roshan Pawar,Jodhpur,Rajasthan,Airtel,Mobile,0
+919438633594,Roshan Mehra,Jaipur,Rajasthan,Vodafone Idea,Mobile,0
+918171415114,Archana Jain,Aurangabad,Maharashtra,BSNL,Mobile,0
+917246717714,Sneha Rajput,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+919696821149,Reema Chauhan,Ghaziabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+918834832323,Yash Parmar,Agra,Uttar Pradesh,Jio,Mobile,0
+917777845224,Shalini Sethi,Pune,Maharashtra,Airtel,Mobile,0
+918885639210,Reema Barua,Bhopal,Madhya Pradesh,Vodafone Idea,Mobile,0
+916236292876,Pavan Kaul,Shimla,Himachal Pradesh,BSNL,Mobile,0
+916383847437,Harish Sethi,Srinagar,Jammu & Kashmir,Vodafone Idea,Mobile,0
+917927057343,Meera Ahuja,Thane,Maharashtra,BSNL,Mobile,0
+919378910064,Jaspreet Chatterjee,Bhopal,Madhya Pradesh,Airtel,Mobile,0
+918515774028,Karthik Banerjee,Noida,Uttar Pradesh,Jio,Mobile,0
+917326312055,Reema Sharma,Raipur,Chhattisgarh,Airtel,Mobile,0
+917465753846,Lalita Solanki,Kochi,Kerala,BSNL,Mobile,0
+919458712462,Tushar Singhal,Jaipur,Rajasthan,BSNL,Mobile,0
+919816803469,Rajeev Banerjee,Visakhapatnam,Andhra Pradesh,Jio,Mobile,0
+917866377683,Reyansh Patil,Vijayawada,Andhra Pradesh,Vodafone Idea,Mobile,0
+917590026985,Naresh Jain,Gurugram,Haryana,Vodafone Idea,Mobile,0
+919065582468,Atharv Kaul,Madurai,Tamil Nadu,Airtel,Mobile,0
+917244839291,Preeti Pawar,Ranchi,Jharkhand,Jio,Mobile,0
+919022847187,Reyansh Warrier,Noida,Uttar Pradesh,Jio,Mobile,0
+917723146787,Savita Khanna,Indore,Madhya Pradesh,Airtel,Mobile,0
+918762476201,Geeta Gowda,Hubli,Karnataka,Airtel,Mobile,0
+919098949423,Sunanda Bajaj,Madurai,Tamil Nadu,Airtel,Mobile,0
+918779396583,Kuldeep Ghosh,Bhubaneswar,Odisha,BSNL,Mobile,0
+919088111563,Anika Saikia,Ranchi,Jharkhand,Airtel,Mobile,0
+917177076789,Manoj Solanki,Srinagar,Jammu & Kashmir,BSNL,Mobile,0
+919321949783,Myra Dutta,Hyderabad,Telangana,Vodafone Idea,Mobile,0
+919827935899,Kuldeep Chauhan,Udaipur,Rajasthan,BSNL,Mobile,0
+918570928732,Aanya Biswas,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+919095330965,Lalita Khanna,Kanpur,Uttar Pradesh,Airtel,Mobile,0
+917865376111,Naresh Dubey,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+919589335809,Reema Gowda,Dehradun,Uttarakhand,Vodafone Idea,Mobile,0
+917779535960,Sanjiv Saikia,Pune,Maharashtra,BSNL,Mobile,0
+918946468861,Nitesh Desai,Udaipur,Rajasthan,Vodafone Idea,Mobile,0
+918371171907,Ananya Gowda,Kolkata,West Bengal,Airtel,Mobile,0
+917485094243,Jaspreet Bose,Amritsar,Punjab,Vodafone Idea,Mobile,0
+917123868633,Myra Shukla,Vadodara,Gujarat,Jio,Mobile,0
+919825993056,Priya Mir,Mangalore,Karnataka,Airtel,Mobile,0
+918819992995,Vivaan Kurup,Chandigarh,Punjab,BSNL,Mobile,0
+917922420774,Ganesh Shinde,Rajkot,Gujarat,Jio,Mobile,0
+917277609055,Uma Sethi,Noida,Uttar Pradesh,Vodafone Idea,Mobile,0
+917892369209,Girish Chatterjee,Guwahati,Assam,Vodafone Idea,Mobile,0
+917886245349,Rohit Ghosh,Ranchi,Jharkhand,Airtel,Mobile,0
+919026652593,Reema Gogoi,Chandigarh,Punjab,Jio,Mobile,0
+918633478055,Brijesh Patel,Allahabad,Uttar Pradesh,Airtel,Mobile,0
+919954520758,Sushma Pillai,Pune,Maharashtra,Vodafone Idea,Mobile,0
+918330115254,Arun Shetty,Mumbai,Maharashtra,Vodafone Idea,Mobile,0
+917576906612,Rohan Sarkar,Delhi,Delhi,Jio,Mobile,0
+918833023150,Rachna Rao,Kolkata,West Bengal,BSNL,Mobile,0
+919917145418,Reema Goyal,Noida,Uttar Pradesh,Vodafone Idea,Mobile,0
+917581158690,Sara Verma,Ranchi,Jharkhand,Jio,Mobile,0
+918991178780,Bhavna Kapoor,Surat,Gujarat,BSNL,Mobile,0
+916329488628,Ganesh Gupta,Vadodara,Gujarat,Airtel,Mobile,0
+918618008588,Ravi Chopra,Thane,Maharashtra,Jio,Mobile,0
+917372915166,Pradeep Sen,Ahmedabad,Gujarat,Jio,Mobile,0
+918155897808,Lokesh Mitra,Hyderabad,Telangana,Jio,Mobile,0
+918769889673,Manpreet Ahuja,Mumbai,Maharashtra,BSNL,Mobile,0
+919441106278,Ganesh Chauhan,Rajkot,Gujarat,Vodafone Idea,Mobile,0
+919399907513,Roshan Kapoor,Nashik,Maharashtra,Vodafone Idea,Mobile,0
+919688907247,Aditya Pawar,Surat,Gujarat,Airtel,Mobile,0
+919724129200,Pari Ghosh,Coimbatore,Tamil Nadu,BSNL,Mobile,0
+916228408765,Anita Chopra,Allahabad,Uttar Pradesh,Airtel,Mobile,0
+917828411430,Vipul Rao,Udaipur,Rajasthan,Airtel,Mobile,0
+919916614461,Yogesh Tandon,Chandigarh,Punjab,Jio,Mobile,0
+917682451269,Mohan Solanki,Amritsar,Punjab,Vodafone Idea,Mobile,0
+919054474203,Sarita Hegde,Mysore,Karnataka,Jio,Mobile,0
+918679006050,Vivaan Rathore,Nagpur,Maharashtra,Vodafone Idea,Mobile,0
+917916829125,Reema Roy,Pune,Maharashtra,Vodafone Idea,Mobile,0
+918649997537,Nikhil Biswas,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+918830683261,Rahul Naidu,Indore,Madhya Pradesh,BSNL,Mobile,0
+917682750042,Ritu Dhawan,Jodhpur,Rajasthan,Jio,Mobile,0
+916341958471,Ritesh Tandon,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+918930954402,Sandeep Chauhan,Thane,Maharashtra,Vodafone Idea,Mobile,0
+919649491090,Vineet Desai,Guwahati,Assam,Jio,Mobile,0
+919565498563,Girish Raina,Kochi,Kerala,Airtel,Mobile,0
+917560021083,Reema Sharma,Chandigarh,Punjab,BSNL,Mobile,0
+916176681427,Smita Mehta,Ludhiana,Punjab,Jio,Mobile,0
+918181544539,Mukul Jain,Bhubaneswar,Odisha,Airtel,Mobile,0
+917552789664,Manju Tripathi,Aurangabad,Maharashtra,Vodafone Idea,Mobile,0
+918986789609,Jyoti Nair,Belgaum,Karnataka,BSNL,Mobile,0
+918351275434,Yash Pillai,Srinagar,Jammu & Kashmir,BSNL,Mobile,0
+917278015966,Manju Shinde,Pune,Maharashtra,Vodafone Idea,Mobile,0
+919128922802,Krishna Banerjee,Srinagar,Jammu & Kashmir,Vodafone Idea,Mobile,0
+918499810623,Anvi Ahuja,Visakhapatnam,Andhra Pradesh,Jio,Mobile,0
+918724558436,Divya Iyer,Varanasi,Uttar Pradesh,Airtel,Mobile,0
+919512258686,Uma Solanki,Jaipur,Rajasthan,BSNL,Mobile,0
+918568418428,Sapna Kumar,Kolkata,West Bengal,Vodafone Idea,Mobile,0
+919075793948,Rekha Shah,Thane,Maharashtra,BSNL,Mobile,0
+917264066984,Umesh Pillai,Visakhapatnam,Andhra Pradesh,Vodafone Idea,Mobile,0
+917689123490,Roshan Nair,Tiruchirappalli,Tamil Nadu,Jio,Mobile,0
+917763662408,Pari Agarwal,Bhubaneswar,Odisha,BSNL,Mobile,0
+917945830594,Ajay Tomar,Coimbatore,Tamil Nadu,Airtel,Mobile,0
+919482107682,Deepa Dey,Srinagar,Jammu & Kashmir,Airtel,Mobile,0
+918785560143,Harpreet Negi,Visakhapatnam,Andhra Pradesh,Airtel,Mobile,0
+917490304394,Rashmi Malhotra,Amritsar,Punjab,Airtel,Mobile,0
+917153280324,Usha Bisht,Hyderabad,Telangana,Airtel,Mobile,0
+918240458610,Sohan Goyal,Rajkot,Gujarat,Airtel,Mobile,0
+918041817218,Sachin Mathur,Hyderabad,Telangana,Jio,Mobile,0
+917488457494,Vikram Kumar,Jodhpur,Rajasthan,Jio,Mobile,0
+917499314855,Dinesh Warrier,Tiruchirappalli,Tamil Nadu,Airtel,Mobile,0
+916375265385,Radha Mehta,Lucknow,Uttar Pradesh,BSNL,Mobile,0
+918548436756,Brijesh Dhawan,Allahabad,Uttar Pradesh,Airtel,Mobile,0
+918745292170,Geeta Jain,Kolkata,West Bengal,Vodafone Idea,Mobile,0
+916363292252,Nandini Mitra,Jammu,Jammu & Kashmir,Vodafone Idea,Mobile,0
+917228477695,Aditya Bose,Kochi,Kerala,BSNL,Mobile,0
+918030158179,Ansh Saikia,Dehradun,Uttarakhand,Airtel,Mobile,0
+916142827953,Harish Jain,Guwahati,Assam,BSNL,Mobile,0
+919958880886,Raman Verma,Varanasi,Uttar Pradesh,BSNL,Mobile,0
+917312598508,Rudra More,Agra,Uttar Pradesh,Airtel,Mobile,0
+918810988871,Sachin Menon,Ahmedabad,Gujarat,Airtel,Mobile,0
+919332975577,Navpreet Garg,Varanasi,Uttar Pradesh,Airtel,Mobile,0
+917438302025,Raman Ahuja,Salem,Tamil Nadu,Vodafone Idea,Mobile,0
+917894579052,Lalit Malhotra,Hyderabad,Telangana,Airtel,Mobile,0
+918615973984,Manju Sharma,Nagpur,Maharashtra,Vodafone Idea,Mobile,0
+917047884966,Varun Hegde,Chennai,Tamil Nadu,Airtel,Mobile,0
+917382837764,Ansh Sarkar,Ahmedabad,Gujarat,Airtel,Mobile,0
+918542124759,Harish Patel,Nagpur,Maharashtra,BSNL,Mobile,0
+916237253109,Sandeep Vaghela,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+918678412500,Suresh Warrier,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+916025120829,Ajay Arora,Jaipur,Rajasthan,Airtel,Mobile,0
+916381369161,Mukul Dey,Ghaziabad,Uttar Pradesh,BSNL,Mobile,0
+917434281986,Kunal Chatterjee,Tiruchirappalli,Tamil Nadu,Jio,Mobile,0
+918026682660,Tejinder Bajaj,Jaipur,Rajasthan,Jio,Mobile,0
+917725515300,Jaspreet Singh,Agra,Uttar Pradesh,Airtel,Mobile,0
+919731001693,Nitin Bhat,Nagpur,Maharashtra,Airtel,Mobile,0
+918373816490,Gaurav Bora,Delhi,Delhi,Vodafone Idea,Mobile,0
+918910158259,Yash Gupta,Ranchi,Jharkhand,BSNL,Mobile,0
+917287592852,Savita Wani,Indore,Madhya Pradesh,Vodafone Idea,Mobile,0
+918052137636,Kiran Tripathi,Ahmedabad,Gujarat,BSNL,Mobile,0
+917610731701,Harpreet Chakraborty,Thiruvananthapuram,Kerala,BSNL,Mobile,0
+917450673353,Navpreet Dutta,Salem,Tamil Nadu,BSNL,Mobile,0
+916146614494,Brijesh Gogoi,Thane,Maharashtra,BSNL,Mobile,0
+916264683397,Preeti Desai,Gurugram,Haryana,Jio,Mobile,0
+919322384810,Shaurya Shukla,Gurugram,Haryana,Jio,Mobile,0
+919940855615,Tarun Saxena,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+916318480678,Amanpreet Jadeja,Guwahati,Assam,Vodafone Idea,Mobile,0
+919752748243,Amit Jadhav,Visakhapatnam,Andhra Pradesh,Vodafone Idea,Mobile,0
+919965612844,Vandana Dubey,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+916214159275,Ravi Goyal,Nagpur,Maharashtra,BSNL,Mobile,0
+918569757307,Meera Kamath,Rajkot,Gujarat,BSNL,Mobile,0
+918494732686,Anika Kumar,Delhi,Delhi,Vodafone Idea,Mobile,0
+917744255690,Simran Kaul,Ranchi,Jharkhand,BSNL,Mobile,0
+916372602379,Divya Dhawan,Indore,Madhya Pradesh,Jio,Mobile,0
+918997622459,Pradeep Shetty,Agra,Uttar Pradesh,BSNL,Mobile,0
+919181999409,Sai Shetty,Shimla,Himachal Pradesh,Airtel,Mobile,0
+918075654874,Anvi Kapoor,Guwahati,Assam,BSNL,Mobile,0
+916358812015,Jaspreet Ahuja,Ghaziabad,Uttar Pradesh,Jio,Mobile,0
+917557701619,Uma Gowda,Indore,Madhya Pradesh,Jio,Mobile,0
+916051144117,Kunal Gogoi,Hyderabad,Telangana,Jio,Mobile,0
+918586272569,Jyoti Chauhan,Indore,Madhya Pradesh,Vodafone Idea,Mobile,0
+919614864441,Aadhya Gupta,Vijayawada,Andhra Pradesh,Jio,Mobile,0
+917678710964,Navpreet Das,Indore,Madhya Pradesh,BSNL,Mobile,0
+919893202085,Seema Singhal,Ghaziabad,Uttar Pradesh,Airtel,Mobile,0
+919542893005,Naveen Tandon,Shimla,Himachal Pradesh,Jio,Mobile,0
+917921636602,Anjali Deshmukh,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+919042197900,Roshan Gogoi,Tiruchirappalli,Tamil Nadu,BSNL,Mobile,0
+918252619861,Raman Saxena,Delhi,Delhi,BSNL,Mobile,0
+918726182575,Asha Dutta,Vijayawada,Andhra Pradesh,Jio,Mobile,0
+919931239556,Nitesh Mehra,Salem,Tamil Nadu,BSNL,Mobile,0
+917064803601,Reema Mishra,Ranchi,Jharkhand,Vodafone Idea,Mobile,0
+919985397514,Sneha Khare,Salem,Tamil Nadu,BSNL,Mobile,0
+916342817165,Reyansh Mishra,Visakhapatnam,Andhra Pradesh,Jio,Mobile,0
+919086648813,Ayaan Biswas,Kochi,Kerala,Jio,Mobile,0
+919577365280,Gaurav More,Pune,Maharashtra,Jio,Mobile,0
+918951518594,Sanjay Menon,Madurai,Tamil Nadu,Jio,Mobile,0
+919491727497,Tushar Khare,Kolkata,West Bengal,Vodafone Idea,Mobile,0
+919392930480,Vandana Mathur,Lucknow,Uttar Pradesh,BSNL,Mobile,0
+919584913146,Rajeev Bose,Gurugram,Haryana,Jio,Mobile,0
+918080408595,Brijesh Bora,Bangalore,Karnataka,Airtel,Mobile,0
+919884340015,Savita Saxena,Shimla,Himachal Pradesh,Airtel,Mobile,0
+918668143405,Karthik Pandey,Dehradun,Uttarakhand,Jio,Mobile,0
+918187412169,Sneha Joshi,Kochi,Kerala,Jio,Mobile,0
+916068346561,Pradeep Khare,Lucknow,Uttar Pradesh,Jio,Mobile,0
+918876951179,Manish Mandal,Navi Mumbai,Maharashtra,BSNL,Mobile,0
+918211922170,Padma Ahuja,Patna,Bihar,Jio,Mobile,0
+917059008441,Vikram Mehra,Noida,Uttar Pradesh,Vodafone Idea,Mobile,0
+917743418326,Priya Bora,Belgaum,Karnataka,Vodafone Idea,Mobile,0
+918423343649,Rakesh Bajaj,Bangalore,Karnataka,Jio,Mobile,0
+917684920578,Rashmi Kaul,Srinagar,Jammu & Kashmir,Vodafone Idea,Mobile,0
+918922613874,Lalita Wani,Ludhiana,Punjab,BSNL,Mobile,0
+919459394572,Nikhil Kaul,Vadodara,Gujarat,Vodafone Idea,Mobile,0
+917137086877,Pradeep Kulkarni,Udaipur,Rajasthan,Airtel,Mobile,0
+917686220012,Advik Rawat,Mumbai,Maharashtra,Airtel,Mobile,0
+919326096786,Lokesh Kurup,Rajkot,Gujarat,BSNL,Mobile,0
+918279220182,Neha Vaghela,Navi Mumbai,Maharashtra,Jio,Mobile,0
+919517609980,Yash Rajput,Kolkata,West Bengal,Jio,Mobile,0
+917457907454,Geeta Shetty,Vadodara,Gujarat,Vodafone Idea,Mobile,0
+919769306770,Shravan Vaghela,Varanasi,Uttar Pradesh,Jio,Mobile,0
+917531292930,Alpesh Pant,Gurugram,Haryana,Vodafone Idea,Mobile,0
+918059689916,Ansh Pai,Ahmedabad,Gujarat,BSNL,Mobile,0
+918013164639,Krishna Gogoi,Coimbatore,Tamil Nadu,BSNL,Mobile,0
+918427685297,Vandana Mukherjee,Mysore,Karnataka,Vodafone Idea,Mobile,0
+918074830162,Mohit Pandey,Chennai,Tamil Nadu,Jio,Mobile,0
+918964716604,Pankaj Talwar,Ahmedabad,Gujarat,Airtel,Mobile,0
+916037926846,Lalit Rajput,Ranchi,Jharkhand,Airtel,Mobile,0
+917814787180,Anjali Mathur,Ranchi,Jharkhand,Jio,Mobile,0
+917231368498,Ajay Khare,Kolkata,West Bengal,Airtel,Mobile,0
+917272841054,Archana Chatterjee,Nagpur,Maharashtra,BSNL,Mobile,0
+919943926872,Kiran Rao,Salem,Tamil Nadu,Jio,Mobile,0
+919068124750,Shaurya Tandon,Ranchi,Jharkhand,BSNL,Mobile,0
+919356049247,Amanpreet Mukherjee,Agra,Uttar Pradesh,Airtel,Mobile,0
+918357697606,Sandeep Chauhan,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+919054148483,Kapil Garg,Patna,Bihar,Airtel,Mobile,0
+917037033879,Nikhil Gogoi,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+917914711562,Sachin Rao,Kanpur,Uttar Pradesh,BSNL,Mobile,0
+916011349626,Sara Paul,Visakhapatnam,Andhra Pradesh,Jio,Mobile,0
+917841037622,Divya Dar,Delhi,Delhi,Vodafone Idea,Mobile,0
+918954347575,Krishna Goyal,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+917061336705,Radha Sarkar,Shimla,Himachal Pradesh,BSNL,Mobile,0
+919486288763,Rupesh Goyal,Raipur,Chhattisgarh,Airtel,Mobile,0
+918152420468,Aditya Tripathi,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+917981885066,Poonam Patil,Nagpur,Maharashtra,Airtel,Mobile,0
+918858938080,Anita Mathur,Guwahati,Assam,BSNL,Mobile,0
+917325275163,Vandana Das,Shimla,Himachal Pradesh,BSNL,Mobile,0
+919136578328,Sapna Desai,Guwahati,Assam,Airtel,Mobile,0
+919834931219,Anika Dar,Patna,Bihar,BSNL,Mobile,0
+917562411582,Ritesh Naidu,Kolkata,West Bengal,BSNL,Mobile,0
+918532601583,Rajeev Naidu,Ranchi,Jharkhand,Vodafone Idea,Mobile,0
+919241358948,Rashmi Yadav,Raipur,Chhattisgarh,Airtel,Mobile,0
+919519252113,Meera Jadhav,Jabalpur,Madhya Pradesh,BSNL,Mobile,0
+917233930006,Nitin Pant,Shimla,Himachal Pradesh,Vodafone Idea,Mobile,0
+917864344195,Kuldeep Bhat,Patna,Bihar,Airtel,Mobile,0
+916221919933,Namita Barua,Salem,Tamil Nadu,Jio,Mobile,0
+917068467804,Suresh Kamath,Madurai,Tamil Nadu,Jio,Mobile,0
+919842171899,Jayesh Solanki,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+918431303616,Sumit Sharma,Indore,Madhya Pradesh,Vodafone Idea,Mobile,0
+919887388503,Ananya More,Bhopal,Madhya Pradesh,Airtel,Mobile,0
+917648659367,Sarita Parmar,Patna,Bihar,Vodafone Idea,Mobile,0
+919244226429,Swati Shekhawat,Nagpur,Maharashtra,Vodafone Idea,Mobile,0
+919859334810,Bhavna Bora,Hyderabad,Telangana,BSNL,Mobile,0
+917714929465,Jyoti Barua,Thiruvananthapuram,Kerala,Airtel,Mobile,0
+918057066423,Shikha Negi,Udaipur,Rajasthan,Airtel,Mobile,0
+918785533572,Lakshmi Bose,Tiruchirappalli,Tamil Nadu,BSNL,Mobile,0
+917614073564,Meera Shetty,Visakhapatnam,Andhra Pradesh,BSNL,Mobile,0
+918851946094,Simran Kapoor,Vadodara,Gujarat,BSNL,Mobile,0
+918769436454,Aadhya Thakur,Delhi,Delhi,Vodafone Idea,Mobile,0
+916343501736,Ritu Dar,Tiruchirappalli,Tamil Nadu,BSNL,Mobile,0
+919344324025,Reyansh Pant,Aurangabad,Maharashtra,Jio,Mobile,0
+919762155829,Raman Bisht,Faridabad,Haryana,Vodafone Idea,Mobile,0
+917972402394,Vijay Patil,Madurai,Tamil Nadu,Jio,Mobile,0
+918918773018,Swati Das,Ranchi,Jharkhand,BSNL,Mobile,0
+918064919454,Navpreet More,Nashik,Maharashtra,Airtel,Mobile,0
+917264199003,Naresh Joshi,Jaipur,Rajasthan,Jio,Mobile,0
+919928461803,Sunil Rathore,Indore,Madhya Pradesh,Jio,Mobile,0
+919173547723,Sapna Hegde,Tiruchirappalli,Tamil Nadu,Vodafone Idea,Mobile,0
+917161374969,Dhruv Jadeja,Ludhiana,Punjab,Jio,Mobile,0
+917077599414,Padma Tiwari,Jaipur,Rajasthan,Vodafone Idea,Mobile,0
+916053136655,Sapna More,Pune,Maharashtra,Airtel,Mobile,0
+919135874845,Manju Rawat,Guwahati,Assam,Vodafone Idea,Mobile,0
+917935292375,Sumit Pandey,Patna,Bihar,BSNL,Mobile,0
+917070619209,Nitesh Kaul,Delhi,Delhi,Vodafone Idea,Mobile,0
+919259451556,Mukul Modi,Bhubaneswar,Odisha,Vodafone Idea,Mobile,0
+918883845144,Archana Sethi,Gwalior,Madhya Pradesh,BSNL,Mobile,0
+916332946379,Suresh Negi,Salem,Tamil Nadu,Airtel,Mobile,0
+917448091621,Archana Sharma,Bhubaneswar,Odisha,Jio,Mobile,0
+919130471446,Ramesh Solanki,Jabalpur,Madhya Pradesh,BSNL,Mobile,0
+919137130493,Arnav Shukla,Jammu,Jammu & Kashmir,Jio,Mobile,0
+917995575649,Yash Mir,Thiruvananthapuram,Kerala,BSNL,Mobile,0
+919784385437,Sapna More,Jodhpur,Rajasthan,Airtel,Mobile,0
+919869068173,Pankaj Yadav,Lucknow,Uttar Pradesh,BSNL,Mobile,0
+917655444321,Harish Pillai,Kochi,Kerala,Vodafone Idea,Mobile,0
+917092129906,Reema Bisht,Thane,Maharashtra,Jio,Mobile,0
+918088019331,Deepak Choudhary,Bhubaneswar,Odisha,Vodafone Idea,Mobile,0
+919728393973,Mohan Shinde,Thiruvananthapuram,Kerala,Vodafone Idea,Mobile,0
+916058965212,Manju Rao,Ghaziabad,Uttar Pradesh,Airtel,Mobile,0
+918915394368,Harpreet Jadhav,Dehradun,Uttarakhand,Vodafone Idea,Mobile,0
+917323403926,Geeta Kurup,Thiruvananthapuram,Kerala,Jio,Mobile,0
+918849331676,Aditya Sen,Thiruvananthapuram,Kerala,Airtel,Mobile,0
+916240588090,Anita Mir,Udaipur,Rajasthan,Jio,Mobile,0
+916222757344,Lalit Singh,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+919322830693,Jayesh Solanki,Agra,Uttar Pradesh,Jio,Mobile,0
+917259798534,Garima Warrier,Rajkot,Gujarat,Jio,Mobile,0
+918490896221,Ashish Wani,Ghaziabad,Uttar Pradesh,Jio,Mobile,0
+918194211984,Rupesh Desai,Shimla,Himachal Pradesh,BSNL,Mobile,0
+919794914703,Rachna Modi,Jodhpur,Rajasthan,Airtel,Mobile,0
+917228789647,Reshma Bhat,Jammu,Jammu & Kashmir,Vodafone Idea,Mobile,0
+919169883182,Nisha Warrier,Jodhpur,Rajasthan,Vodafone Idea,Mobile,0
+918058051296,Kavita Chauhan,Vadodara,Gujarat,BSNL,Mobile,0
+917446312554,Kunal Warrier,Guwahati,Assam,Vodafone Idea,Mobile,0
+919017502302,Karun Modi,Srinagar,Jammu & Kashmir,Vodafone Idea,Mobile,0
+919114590666,Vihaan Hegde,Varanasi,Uttar Pradesh,BSNL,Mobile,0
+918380203705,Jitesh Thakur,Mysore,Karnataka,BSNL,Mobile,0
+918499167868,Mukul Bajaj,Bangalore,Karnataka,BSNL,Mobile,0
+916264724064,Kishan Goyal,Raipur,Chhattisgarh,Airtel,Mobile,0
+917612017724,Vijay Shetty,Kanpur,Uttar Pradesh,Jio,Mobile,0
+917261654477,Ayaan Sarkar,Varanasi,Uttar Pradesh,Jio,Mobile,0
+916215272775,Nikhil Sethi,Indore,Madhya Pradesh,BSNL,Mobile,0
+917926789588,Amita Das,Thiruvananthapuram,Kerala,Jio,Mobile,0
+917332304155,Pradeep Nair,Madurai,Tamil Nadu,BSNL,Mobile,0
+919685619076,Vivaan Dey,Aurangabad,Maharashtra,Jio,Mobile,0
+917535233731,Jyoti Bisht,Belgaum,Karnataka,Vodafone Idea,Mobile,0
+919723670831,Shravan Patel,Noida,Uttar Pradesh,BSNL,Mobile,0
+917588029006,Sara Khare,Salem,Tamil Nadu,Jio,Mobile,0
+919372680892,Dhruv Jain,Navi Mumbai,Maharashtra,Vodafone Idea,Mobile,0
